Станция;Год;Месяц;День;Высота_снежного_покрова;Снежный_покров_.степень_покрытия;Q1;Q2;Q3
23776;1997;1;11;48;10;0;0;0
23776;1997;1;12;48;10;0;0;0
23776;1997;1;13;48;10;0;0;0
23776;1997;1;14;48;10;0;0;0
23776;1997;1;15;48;10;0;0;0
23776;1997;1;16;47;10;0;0;0
23776;1997;1;17;47;10;0;0;0
23776;1997;1;18;47;10;0;0;0
23776;1997;1;19;50;10;0;0;0
23776;1997;1;20;50;10;0;0;0
23776;1997;1;21;48;10;0;0;0
23776;1997;1;22;48;10;0;0;0
23776;1997;1;23;48;10;0;0;0
23776;1997;1;24;48;10;0;0;0
23776;1997;1;25;49;10;0;0;0
23776;1997;1;26;51;10;0;0;0
23776;1997;1;27;51;10;0;0;0
23776;1997;1;28;51;10;0;0;0
23776;1997;1;29;51;10;0;0;0
23776;1997;1;30;51;10;0;0;0
23776;1997;1;31;51;10;0;0;0
23776;1997;2;1;50;10;0;0;0
23776;1997;2;2;51;10;0;0;0
23776;1997;2;3;52;10;0;0;0
23776;1997;2;4;53;10;0;0;0
23776;1997;2;5;53;10;0;0;0
23776;1997;2;6;50;10;0;0;0
23776;1997;2;7;50;10;0;0;0
23776;1997;2;8;48;10;0;0;0
23776;1997;2;9;50;10;0;0;0
23776;1997;2;10;50;10;0;0;0
23776;1997;2;11;48;10;0;0;0
23776;1997;2;12;48;10;0;0;0
23776;1997;2;13;47;10;0;0;0
23776;1997;2;14;47;10;0;0;0
23776;1997;2;15;47;10;0;0;0
23776;1997;2;16;50;10;0;0;0
23776;1997;2;17;54;10;0;0;0
23776;1997;2;18;54;10;0;0;0
23776;1997;2;19;54;10;0;0;0
23776;1997;2;20;58;10;0;0;0
23776;1997;2;21;59;10;0;0;0
23776;1997;2;22;59;10;0;0;0
23776;1997;2;23;59;10;0;0;0
23776;1997;2;24;59;10;0;0;0
23776;1997;2;25;59;10;0;0;0
23776;1997;2;26;59;10;0;0;0
23776;1997;2;27;59;10;0;0;0
23776;1997;2;28;59;10;0;0;0
23776;1997;3;1;60;10;0;0;0
23776;1997;3;2;60;10;0;0;0
23776;1997;3;3;61;10;0;0;0
23776;1997;3;4;61;10;0;0;0
23776;1997;3;5;61;10;0;0;0
23776;1997;3;6;61;10;0;0;0
23776;1997;3;7;66;10;0;0;0
23776;1997;3;8;68;10;0;0;0
23776;1997;3;9;68;10;0;0;0
23776;1997;3;10;68;10;0;0;0
23776;1997;3;11;69;10;0;0;0
23776;1997;3;12;69;10;0;0;0
23776;1997;3;13;69;10;0;0;0
23776;1997;3;14;70;10;0;0;0
23776;1997;3;15;70;10;0;0;0
23776;1997;3;16;70;10;0;0;0
23776;1997;3;17;69;10;0;0;0
23776;1997;3;18;67;10;0;0;0
23776;1997;3;19;67;10;0;0;0
23776;1997;3;20;67;10;0;0;0
23776;1997;3;21;67;10;0;0;0
23776;1997;3;22;65;10;0;0;0
23776;1997;3;23;63;10;0;0;0
23776;1997;3;24;61;10;0;0;0
23776;1997;3;25;61;10;0;0;0
23776;1997;3;26;61;10;0;0;0
23776;1997;3;27;61;10;0;0;0
23776;1997;3;28;61;10;0;0;0
23776;1997;3;29;61;10;0;0;0
23776;1997;3;30;63;10;0;0;0
23776;1997;3;31;62;10;0;0;0
23776;1997;4;1;63;10;0;0;0
23776;1997;4;2;59;10;0;0;0
23776;1997;4;3;60;10;0;0;0
23776;1997;4;4;60;10;0;0;0
23776;1997;4;5;60;10;0;0;0
23776;1997;4;6;58;10;0;0;0
23776;1997;4;7;56;10;0;0;0
23776;1997;4;8;51;10;0;0;0
23776;1997;4;9;47;10;0;0;0
23776;1997;4;10;43;10;0;0;0
23776;1997;4;11;31;10;0;0;0
23776;1997;4;12;24;10;0;0;1
23776;1997;4;13;14;10;0;0;1
23776;1997;4;14;10;10;0;0;0
23776;1997;4;15;4;4;0;0;0
23776;1997;4;16;2;4;0;0;0
23776;1997;4;17;1;3;0;0;0
23776;1997;4;18;1;3;0;0;0
23776;1997;4;19;1;2;0;0;0
23776;1997;4;20;0;0;1;0;0
23776;1997;4;21;0;0;1;0;0
23776;1997;4;22;0;0;1;0;0
23776;1997;4;23;0;0;1;0;0
23776;1997;4;24;0;0;1;0;0
23776;1997;4;25;0;0;1;0;0
23776;1997;4;26;0;0;1;0;0
23776;1997;4;27;0;0;1;0;0
23776;1997;4;28;0;0;1;0;0
23776;1997;4;29;0;0;1;0;0
23776;1997;4;30;0;0;1;0;0
23776;1997;5;1;1;10;0;0;0
23776;1997;5;2;0;0;1;0;0
23776;1997;5;3;3;10;0;0;0
23776;1997;5;4;0;0;1;0;0
23776;1997;5;5;0;0;1;0;0
23776;1997;5;6;0;0;1;0;0
23776;1997;5;7;0;0;1;0;0
23776;1997;5;8;0;0;1;0;0
23776;1997;5;9;0;0;1;0;0
23776;1997;5;10;0;0;1;0;0
23776;1997;5;11;0;0;1;0;0
23776;1997;5;12;0;0;1;0;0
23776;1997;5;13;0;0;1;0;0
23776;1997;5;14;0;0;1;0;0
23776;1997;5;15;0;0;1;0;0
23776;1997;5;16;0;0;1;0;0
23776;1997;5;17;0;0;1;0;0
23776;1997;5;18;0;0;1;0;0
23776;1997;5;19;0;0;1;0;0
23776;1997;5;20;0;0;1;0;0
23776;1997;5;21;0;0;1;0;0
23776;1997;5;22;0;0;1;0;0
23776;1997;5;23;0;0;1;0;0
23776;1997;5;24;0;0;1;0;0
23776;1997;5;25;0;0;1;0;0
23776;1997;5;26;0;0;1;0;0
23776;1997;5;27;0;0;1;0;0
23776;1997;5;28;0;0;1;0;0
23776;1997;5;29;0;0;1;0;0
23776;1997;5;30;0;0;1;0;0
23776;1997;5;31;0;0;1;0;0
23776;1997;6;1;0;0;1;0;0
23776;1997;6;2;0;0;1;0;0
23776;1997;6;3;0;0;1;0;0
23776;1997;6;4;0;0;1;0;0
23776;1997;6;5;0;0;1;0;0
23776;1997;6;6;0;0;1;0;0
23776;1997;6;7;0;0;1;0;0
23776;1997;6;8;0;0;1;0;0
23776;1997;6;9;0;0;1;0;0
23776;1997;6;10;0;0;1;0;0
23776;1997;6;11;0;0;1;0;0
23776;1997;6;12;0;0;1;0;0
23776;1997;6;13;0;0;1;0;0
23776;1997;6;14;0;0;1;0;0
23776;1997;6;15;0;0;1;0;0
23776;1997;6;16;0;0;1;0;0
23776;1997;6;17;0;0;1;0;0
23776;1997;6;18;0;0;1;0;0
23776;1997;6;19;0;0;1;0;0
23776;1997;6;20;0;0;1;0;0
23776;1997;6;21;0;0;1;0;0
23776;1997;6;22;0;0;1;0;0
23776;1997;6;23;0;0;1;0;0
23776;1997;6;24;0;0;1;0;0
23776;1997;6;25;0;0;1;0;0
23776;1997;6;26;0;0;1;0;0
23776;1997;6;27;0;0;1;0;0
23776;1997;6;28;0;0;1;0;0
23776;1997;6;29;0;0;1;0;0
23776;1997;6;30;0;0;1;0;0
23776;1997;7;1;0;0;1;0;0
23776;1997;7;2;0;0;1;0;0
23776;1997;7;3;0;0;1;0;0
23776;1997;7;4;0;0;1;0;0
23776;1997;7;5;0;0;1;0;0
23776;1997;7;6;0;0;1;0;0
23776;1997;7;7;0;0;1;0;0
23776;1997;7;8;0;0;1;0;0
23776;1997;7;9;0;0;1;0;0
23776;1997;7;10;0;0;1;0;0
23776;1997;7;11;0;0;1;0;0
23776;1997;7;12;0;0;1;0;0
23776;1997;7;13;0;0;1;0;0
23776;1997;7;14;0;0;1;0;0
23776;1997;7;15;0;0;1;0;0
23776;1997;7;16;0;0;1;0;0
23776;1997;7;17;0;0;1;0;0
23776;1997;7;18;0;0;1;0;0
23776;1997;7;19;0;0;1;0;0
23776;1997;7;20;0;0;1;0;0
23776;1997;7;21;0;0;1;0;0
23776;1997;7;22;0;0;1;0;0
23776;1997;7;23;0;0;1;0;0
23776;1997;7;24;0;0;1;0;0
23776;1997;7;25;0;0;1;0;0
23776;1997;7;26;0;0;1;0;0
23776;1997;7;27;0;0;1;0;0
23776;1997;7;28;0;0;1;0;0
23776;1997;7;29;0;0;1;0;0
23776;1997;7;30;0;0;1;0;0
23776;1997;7;31;0;0;1;0;0
23776;1997;8;1;0;0;1;0;0
23776;1997;8;2;0;0;1;0;0
23776;1997;8;3;0;0;1;0;0
23776;1997;8;4;0;0;1;0;0
23776;1997;8;5;0;0;1;0;0
23776;1997;8;6;0;0;1;0;0
23776;1997;8;7;0;0;1;0;0
23776;1997;8;8;0;0;1;0;0
23776;1997;8;9;0;0;1;0;0
23776;1997;8;10;0;0;1;0;0
23776;1997;8;11;0;0;1;0;0
23776;1997;8;12;0;0;1;0;0
23776;1997;8;13;0;0;1;0;0
23776;1997;8;14;0;0;1;0;0
23776;1997;8;15;0;0;1;0;0
23776;1997;8;16;0;0;1;0;0
23776;1997;8;17;0;0;1;0;0
23776;1997;8;18;0;0;1;0;0
23776;1997;8;19;0;0;1;0;0
23776;1997;8;20;0;0;1;0;0
23776;1997;8;21;0;0;1;0;0
23776;1997;8;22;0;0;1;0;0
23776;1997;8;23;0;0;1;0;0
23776;1997;8;24;0;0;1;0;0
23776;1997;8;25;0;0;1;0;0
23776;1997;8;26;0;0;1;0;0
23776;1997;8;27;0;0;1;0;0
23776;1997;8;28;0;0;1;0;0
23776;1997;8;29;0;0;1;0;0
23776;1997;8;30;0;0;1;0;0
23776;1997;8;31;0;0;1;0;0
23776;1997;9;1;0;0;1;0;0
23776;1997;9;2;0;0;1;0;0
23776;1997;9;3;0;0;1;0;0
23776;1997;9;4;0;0;1;0;0
23776;1997;9;5;0;0;1;0;0
23776;1997;9;6;0;0;1;0;0
23776;1997;9;7;0;0;1;0;0
23776;1997;9;8;0;0;1;0;0
23776;1997;9;9;0;0;1;0;0
23776;1997;9;10;0;0;1;0;0
23776;1997;9;11;0;0;1;0;0
23776;1997;9;12;0;0;1;0;0
23776;1997;9;13;0;0;1;0;0
23776;1997;9;14;0;0;1;0;0
23776;1997;9;15;0;0;1;0;0
23776;1997;9;16;0;0;1;0;0
23776;1997;9;17;0;0;1;0;0
23776;1997;9;18;0;0;1;0;0
23776;1997;9;19;0;0;1;0;0
23776;1997;9;20;0;0;1;0;0
23776;1997;9;21;0;0;1;0;0
23776;1997;9;22;0;0;1;0;0
23776;1997;9;23;0;0;1;0;0
23776;1997;9;24;0;0;1;0;0
23776;1997;9;25;0;0;1;0;0
23776;1997;9;26;0;0;1;0;0
23776;1997;9;27;0;0;1;0;0
23776;1997;9;28;0;0;1;0;0
23776;1997;9;29;0;0;1;0;0
23776;1997;9;30;0;0;1;0;0
23776;1997;10;1;0;0;1;0;0
23776;1997;10;2;0;0;1;0;0
23776;1997;10;3;0;0;1;0;0
23776;1997;10;4;0;0;1;0;0
23776;1997;10;5;0;0;1;0;0
23776;1997;10;6;0;0;1;0;0
23776;1997;10;7;0;0;1;0;0
23776;1997;10;8;0;0;1;0;0
23776;1997;10;9;0;0;1;0;0
23776;1997;10;10;0;0;1;0;0
23776;1997;10;11;0;0;1;0;0
23776;1997;10;12;0;0;1;0;0
23776;1997;10;13;0;0;1;0;0
23776;1997;10;14;1;10;0;0;0
23776;1997;10;15;4;10;0;0;0
23776;1997;10;16;0;0;1;0;0
23776;1997;10;17;0;0;1;0;0
23776;1997;10;18;1;10;0;0;0
23776;1997;10;19;1;10;0;0;0
23776;1997;10;20;1;10;0;0;0
23776;1997;10;21;1;10;0;0;0
23776;1997;10;22;1;10;0;0;0
23776;1997;10;23;2;10;0;0;0
23776;1997;10;24;1;10;0;0;0
23776;1997;10;25;0;0;1;0;0
23776;1997;10;26;0;0;1;0;0
23776;1997;10;27;0;0;1;0;0
23776;1997;10;28;0;0;1;0;0
23776;1997;10;29;0;0;1;0;0
23776;1997;10;30;0;0;1;0;0
23776;1997;10;31;0;0;1;0;0
23776;1997;11;1;2;10;0;0;0
23776;1997;11;2;2;10;0;0;0
23776;1997;11;3;6;10;0;0;0
23776;1997;11;4;7;10;0;0;0
23776;1997;11;5;8;10;0;0;0
23776;1997;11;6;5;10;0;0;0
23776;1997;11;7;6;10;0;0;0
23776;1997;11;8;5;10;0;0;0
23776;1997;11;9;6;10;0;0;0
23776;1997;11;10;8;10;0;0;0
23776;1997;11;11;13;10;0;0;0
23776;1997;11;12;14;10;0;0;0
23776;1997;11;13;15;10;0;0;0
23776;1997;11;14;17;10;0;0;0
23776;1997;11;15;20;10;0;0;0
23776;1997;11;16;21;10;0;0;0
23776;1997;11;17;31;10;0;0;0
23776;1997;11;18;33;10;0;0;0
23776;1997;11;19;31;10;0;0;0
23776;1997;11;20;31;10;0;0;0
23776;1997;11;21;31;10;0;0;0
23776;1997;11;22;31;10;0;0;0
23776;1997;11;23;31;10;0;0;0
23776;1997;11;24;31;10;0;0;0
23776;1997;11;25;31;10;0;0;0
23776;1997;11;26;31;10;0;0;0
23776;1997;11;27;31;10;0;0;0
23776;1997;11;28;31;10;0;0;0
23776;1997;11;29;31;10;0;0;0
23776;1997;11;30;31;10;0;0;0
23776;1997;12;1;34;10;0;0;0
23776;1997;12;2;35;10;0;0;0
23776;1997;12;3;35;10;0;0;0
23776;1997;12;4;38;10;0;0;0
23776;1997;12;5;40;10;0;0;0
23776;1997;12;6;38;10;0;0;0
23776;1997;12;7;38;10;0;0;0
23776;1997;12;8;37;10;0;0;0
23776;1997;12;9;38;10;0;0;0
23776;1997;12;10;37;10;0;0;0
23776;1997;12;11;38;10;0;0;0
23776;1997;12;12;39;10;0;0;0
23776;1997;12;13;41;10;0;0;0
23776;1997;12;14;41;10;0;0;0
23776;1997;12;15;41;10;0;0;0
23776;1997;12;16;41;10;0;0;0
23776;1997;12;17;41;10;0;0;0
23776;1997;12;18;41;10;0;0;0
23776;1997;12;19;41;10;0;0;0
23776;1997;12;20;40;10;0;0;0
23776;1997;12;21;40;10;0;0;0
23776;1997;12;22;37;10;0;0;0
23776;1997;12;23;37;10;0;0;0
23776;1997;12;24;37;10;0;0;0
23776;1997;12;25;36;10;0;0;0
23776;1997;12;26;35;10;0;0;0
23776;1997;12;27;35;10;0;0;0
23776;1997;12;28;35;10;0;0;0
23776;1997;12;29;35;10;0;0;0
23776;1997;12;30;35;10;0;0;0
23776;1997;12;31;35;10;0;0;0
23776;1998;1;1;35;10;0;0;0
23776;1998;1;2;34;10;0;0;0
23776;1998;1;3;34;10;0;0;0
23776;1998;1;4;34;10;0;0;0
23776;1998;1;5;42;10;0;0;0
23776;1998;1;6;47;10;0;0;0
23776;1998;1;7;46;10;0;0;0
23776;1998;1;8;46;10;0;0;0
23776;1998;1;9;46;10;0;0;0
23776;1998;1;10;46;10;0;0;0
23776;1998;1;11;46;10;0;0;0
23776;1998;1;12;46;10;0;0;0
23776;1998;1;13;46;10;0;0;0
23776;1998;1;14;46;10;0;0;0
23776;1998;1;15;46;10;0;0;0
23776;1998;1;16;46;10;0;0;0
23776;1998;1;17;46;10;0;0;0
23776;1998;1;18;46;10;0;0;0
23776;1998;1;19;52;10;0;0;0
23776;1998;1;20;52;10;0;0;0
23776;1998;1;21;54;10;0;0;0
23776;1998;1;22;56;10;0;0;0
23776;1998;1;23;56;10;0;0;0
23776;1998;1;24;56;10;0;0;0
23776;1998;1;25;56;10;0;0;0
23776;1998;1;26;55;10;0;0;0
23776;1998;1;27;53;10;0;0;0
23776;1998;1;28;52;10;0;0;0
23776;1998;1;29;52;10;0;0;0
23776;1998;1;30;53;10;0;0;0
23776;1998;1;31;53;10;0;0;0
23776;1998;2;1;53;10;0;0;0
23776;1998;2;2;53;10;0;0;0
23776;1998;2;3;53;10;0;0;0
23776;1998;2;4;55;10;0;0;0
23776;1998;2;5;55;10;0;0;0
23776;1998;2;6;54;10;0;0;0
23776;1998;2;7;54;10;0;0;0
23776;1998;2;8;54;10;0;0;0
23776;1998;2;9;55;10;0;0;0
23776;1998;2;10;55;10;0;0;0
23776;1998;2;11;55;10;0;0;0
23776;1998;2;12;55;10;0;0;0
23776;1998;2;13;55;10;0;0;0
23776;1998;2;14;55;10;0;0;0
23776;1998;2;15;55;10;0;0;0
23776;1998;2;16;64;10;0;0;0
23776;1998;2;17;65;10;0;0;0
23776;1998;2;18;65;10;0;0;0
23776;1998;2;19;61;10;0;0;0
23776;1998;2;20;45;10;0;0;0
23776;1998;2;21;46;10;0;0;0
23776;1998;2;22;46;10;0;0;0
23776;1998;2;23;45;10;0;0;0
23776;1998;2;24;45;10;0;0;0
23776;1998;2;25;45;10;0;0;0
23776;1998;2;26;47;10;0;0;0
23776;1998;2;27;47;10;0;0;0
23776;1998;2;28;48;10;0;0;0
23776;1998;3;1;49;10;0;0;0
23776;1998;3;2;49;10;0;0;0
23776;1998;3;3;51;10;0;0;0
23776;1998;3;4;51;10;0;0;0
23776;1998;3;5;51;10;0;0;0
23776;1998;3;6;49;10;0;0;0
23776;1998;3;7;49;10;0;0;0
23776;1998;3;8;49;10;0;0;0
23776;1998;3;9;49;10;0;0;0
23776;1998;3;10;51;10;0;0;0
23776;1998;3;11;53;10;0;0;0
23776;1998;3;12;53;10;0;0;0
23776;1998;3;13;53;10;0;0;0
23776;1998;3;14;51;10;0;0;0
23776;1998;3;15;51;10;0;0;0
23776;1998;3;16;51;10;0;0;0
23776;1998;3;17;51;10;0;0;0
23776;1998;3;18;51;10;0;0;0
23776;1998;3;19;51;10;0;0;0
23776;1998;3;20;51;10;0;0;0
23776;1998;3;21;51;10;0;0;0
23776;1998;3;22;49;10;0;0;0
23776;1998;3;23;49;10;0;0;0
23776;1998;3;24;49;10;0;0;0
23776;1998;3;25;59;10;0;0;0
23776;1998;3;26;62;10;0;0;0
23776;1998;3;27;62;10;0;0;0
23776;1998;3;28;62;10;0;0;0
23776;1998;3;29;62;10;0;0;0
23776;1998;3;30;58;10;0;0;0
23776;1998;3;31;59;10;0;0;0
23776;1998;4;1;59;10;0;0;0
23776;1998;4;2;57;10;0;0;0
23776;1998;4;3;56;10;0;0;0
23776;1998;4;4;58;10;0;0;0
23776;1998;4;5;56;10;0;0;0
23776;1998;4;6;55;10;0;0;0
23776;1998;4;7;56;10;0;0;0
23776;1998;4;8;56;10;0;0;0
23776;1998;4;9;56;10;0;0;0
23776;1998;4;10;57;10;0;0;0
23776;1998;4;11;57;10;0;0;0
23776;1998;4;12;57;10;0;0;0
23776;1998;4;13;55;10;0;0;0
23776;1998;4;14;55;10;0;0;0
23776;1998;4;15;55;10;0;0;0
23776;1998;4;16;55;10;0;0;0
23776;1998;4;17;55;10;0;0;0
23776;1998;4;18;59;10;0;0;0
23776;1998;4;19;59;10;0;0;0
23776;1998;4;20;61;10;0;0;0
23776;1998;4;21;61;10;0;0;0
23776;1998;4;22;60;10;0;0;0
23776;1998;4;23;58;10;0;0;0
23776;1998;4;24;56;10;0;0;0
23776;1998;4;25;56;10;0;0;0
23776;1998;4;26;56;10;0;0;0
23776;1998;4;27;56;10;0;0;0
23776;1998;4;28;56;10;0;0;0
23776;1998;4;29;53;10;0;0;0
23776;1998;4;30;52;10;0;0;0
23776;1998;5;1;49;10;0;0;0
23776;1998;5;2;50;10;0;0;0
23776;1998;5;3;50;10;0;0;0
23776;1998;5;4;49;10;0;0;0
23776;1998;5;5;49;10;0;0;0
23776;1998;5;6;49;10;0;0;0
23776;1998;5;7;43;10;0;0;0
23776;1998;5;8;38;10;0;0;0
23776;1998;5;9;26;10;0;0;1
23776;1998;5;10;18;10;0;0;1
23776;1998;5;11;12;8;0;0;0
23776;1998;5;12;11;8;0;0;0
23776;1998;5;13;9;7;0;0;0
23776;1998;5;14;8;6;0;0;0
23776;1998;5;15;9;7;0;0;0
23776;1998;5;16;9;7;0;0;0
23776;1998;5;17;9;7;0;0;0
23776;1998;5;18;8;7;0;0;0
23776;1998;5;19;7;7;0;0;0
23776;1998;5;20;6;7;0;0;0
23776;1998;5;21;3;4;0;0;0
23776;1998;5;22;2;3;0;0;1
23776;1998;5;23;0;0;1;0;0
23776;1998;5;24;0;0;1;0;0
23776;1998;5;25;0;0;1;0;0
23776;1998;5;26;0;0;1;0;0
23776;1998;5;27;0;0;1;0;0
23776;1998;5;28;0;0;1;0;0
23776;1998;5;29;0;0;1;0;0
23776;1998;5;30;0;0;1;0;0
23776;1998;5;31;0;0;1;0;0
23776;1998;6;1;0;0;1;0;0
23776;1998;6;2;0;0;1;0;0
23776;1998;6;3;0;0;1;0;0
23776;1998;6;4;0;0;1;0;0
23776;1998;6;5;0;0;1;0;0
23776;1998;6;6;0;0;1;0;0
23776;1998;6;7;0;0;1;0;0
23776;1998;6;8;0;0;1;0;0
23776;1998;6;9;0;0;1;0;0
23776;1998;6;10;0;0;1;0;0
23776;1998;6;11;0;0;1;0;0
23776;1998;6;12;0;0;1;0;0
23776;1998;6;13;0;0;1;0;0
23776;1998;6;14;0;0;1;0;0
23776;1998;6;15;0;0;1;0;0
23776;1998;6;16;0;0;1;0;0
23776;1998;6;17;0;0;1;0;0
23776;1998;6;18;0;0;1;0;0
23776;1998;6;19;0;0;1;0;0
23776;1998;6;20;0;0;1;0;0
23776;1998;6;21;0;0;1;0;0
23776;1998;6;22;0;0;1;0;0
23776;1998;6;23;0;0;1;0;0
23776;1998;6;24;0;0;1;0;0
23776;1998;6;25;0;0;1;0;0
23776;1998;6;26;0;0;1;0;0
23776;1998;6;27;0;0;1;0;0
23776;1998;6;28;0;0;1;0;0
23776;1998;6;29;0;0;1;0;0
23776;1998;6;30;0;0;1;0;0
23776;1998;7;1;0;0;1;0;0
23776;1998;7;2;0;0;1;0;0
23776;1998;7;3;0;0;1;0;0
23776;1998;7;4;0;0;1;0;0
23776;1998;7;5;0;0;1;0;0
23776;1998;7;6;0;0;1;0;0
23776;1998;7;7;0;0;1;0;0
23776;1998;7;8;0;0;1;0;0
23776;1998;7;9;0;0;1;0;0
23776;1998;7;10;0;0;1;0;0
23776;1998;7;11;0;0;1;0;0
23776;1998;7;12;0;0;1;0;0
23776;1998;7;13;0;0;1;0;0
23776;1998;7;14;0;0;1;0;0
23776;1998;7;15;0;0;1;0;0
23776;1998;7;16;0;0;1;0;0
23776;1998;7;17;0;0;1;0;0
23776;1998;7;18;0;0;1;0;0
23776;1998;7;19;0;0;1;0;0
23776;1998;7;20;0;0;1;0;0
23776;1998;7;21;0;0;1;0;0
23776;1998;7;22;0;0;1;0;0
23776;1998;7;23;0;0;1;0;0
23776;1998;7;24;0;0;1;0;0
23776;1998;7;25;0;0;1;0;0
23776;1998;7;26;0;0;1;0;0
23776;1998;7;27;0;0;1;0;0
23776;1998;7;28;0;0;1;0;0
23776;1998;7;29;0;0;1;0;0
23776;1998;7;30;0;0;1;0;0
23776;1998;7;31;0;0;1;0;0
23776;1998;8;1;0;0;1;0;0
23776;1998;8;2;0;0;1;0;0
23776;1998;8;3;0;0;1;0;0
23776;1998;8;4;0;0;1;0;0
23776;1998;8;5;0;0;1;0;0
23776;1998;8;6;0;0;1;0;0
23776;1998;8;7;0;0;1;0;0
23776;1998;8;8;0;0;1;0;0
23776;1998;8;9;0;0;1;0;0
23776;1998;8;10;0;0;1;0;0
23776;1998;8;11;0;0;1;0;0
23776;1998;8;12;0;0;1;0;0
23776;1998;8;13;0;0;1;0;0
23776;1998;8;14;0;0;1;0;0
23776;1998;8;15;0;0;1;0;0
23776;1998;8;16;0;0;1;0;0
23776;1998;8;17;0;0;1;0;0
23776;1998;8;18;0;0;1;0;0
23776;1998;8;19;0;0;1;0;0
23776;1998;8;20;0;0;1;0;0
23776;1998;8;21;0;0;1;0;0
23776;1998;8;22;0;0;1;0;0
23776;1998;8;23;0;0;1;0;0
23776;1998;8;24;0;0;1;0;0
23776;1998;8;25;0;0;1;0;0
23776;1998;8;26;0;0;1;0;0
23776;1998;8;27;0;0;1;0;0
23776;1998;8;28;0;0;1;0;0
23776;1998;8;29;0;0;1;0;0
23776;1998;8;30;0;0;1;0;0
23776;1998;8;31;0;0;1;0;0
23776;1998;9;1;0;0;1;0;0
23776;1998;9;2;0;0;1;0;0
23776;1998;9;3;0;0;1;0;0
23776;1998;9;4;0;0;1;0;0
23776;1998;9;5;0;0;1;0;0
23776;1998;9;6;0;0;1;0;0
23776;1998;9;7;0;0;1;0;0
23776;1998;9;8;0;0;1;0;0
23776;1998;9;9;0;0;1;0;0
23776;1998;9;10;0;0;1;0;0
23776;1998;9;11;0;0;1;0;0
23776;1998;9;12;0;0;1;0;0
23776;1998;9;13;0;0;1;0;0
23776;1998;9;14;0;0;1;0;0
23776;1998;9;15;0;0;1;0;0
23776;1998;9;16;0;0;1;0;0
23776;1998;9;17;0;0;1;0;0
23776;1998;9;18;0;0;1;0;0
23776;1998;9;19;2;10;0;0;0
23776;1998;9;20;1;10;0;0;0
23776;1998;9;21;1;10;0;0;0
23776;1998;9;22;1;10;0;0;0
23776;1998;9;23;1;10;0;0;0
23776;1998;9;24;0;0;1;0;0
23776;1998;9;25;0;0;1;0;0
23776;1998;9;26;3;10;0;0;0
23776;1998;9;27;7;10;0;0;0
23776;1998;9;28;1;10;0;0;0
23776;1998;9;29;1;10;0;0;0
23776;1998;9;30;2;10;0;0;0
23776;1998;10;1;1;10;0;0;0
23776;1998;10;2;1;10;0;0;0
23776;1998;10;3;0;8;3;0;0
23776;1998;10;4;0;8;3;0;0
23776;1998;10;5;1;8;0;0;0
23776;1998;10;6;2;10;0;0;0
23776;1998;10;7;2;10;0;0;0
23776;1998;10;8;2;10;0;0;0
23776;1998;10;9;5;10;0;0;0
23776;1998;10;10;9;10;0;0;0
23776;1998;10;11;10;10;0;0;0
23776;1998;10;12;10;10;0;0;0
23776;1998;10;13;15;10;0;0;0
23776;1998;10;14;15;10;0;0;0
23776;1998;10;15;15;10;0;0;0
23776;1998;10;16;15;10;0;0;0
23776;1998;10;17;17;10;0;0;0
23776;1998;10;18;20;10;0;0;0
23776;1998;10;19;20;10;0;0;0
23776;1998;10;20;18;10;0;0;0
23776;1998;10;21;12;10;0;0;0
23776;1998;10;22;9;10;0;0;0
23776;1998;10;23;9;10;0;0;0
23776;1998;10;24;6;10;0;0;0
23776;1998;10;25;6;10;0;0;0
23776;1998;10;26;7;10;0;0;0
23776;1998;10;27;15;10;0;0;0
23776;1998;10;28;17;10;0;0;0
23776;1998;10;29;17;10;0;0;0
23776;1998;10;30;17;10;0;0;0
23776;1998;10;31;17;10;0;0;0
23776;1998;11;1;17;10;0;0;0
23776;1998;11;2;19;10;0;0;0
23776;1998;11;3;19;10;0;0;0
23776;1998;11;4;19;10;0;0;0
23776;1998;11;5;19;10;0;0;0
23776;1998;11;6;19;10;0;0;0
23776;1998;11;7;19;10;0;0;0
23776;1998;11;8;19;10;0;0;0
23776;1998;11;9;27;10;0;0;0
23776;1998;11;10;27;10;0;0;0
23776;1998;11;11;33;10;0;0;0
23776;1998;11;12;33;10;0;0;0
23776;1998;11;13;36;10;0;0;0
23776;1998;11;14;36;10;0;0;0
23776;1998;11;15;36;10;0;0;0
23776;1998;11;16;36;10;0;0;0
23776;1998;11;17;36;10;0;0;0
23776;1998;11;18;36;10;0;0;0
23776;1998;11;19;37;10;0;0;0
23776;1998;11;20;37;10;0;0;0
23776;1998;11;21;37;10;0;0;0
23776;1998;11;22;37;10;0;0;0
23776;1998;11;23;37;10;0;0;0
23776;1998;11;24;37;10;0;0;0
23776;1998;11;25;37;10;0;0;0
23776;1998;11;26;37;10;0;0;0
23776;1998;11;27;37;10;0;0;0
23776;1998;11;28;37;10;0;0;0
23776;1998;11;29;37;10;0;0;0
23776;1998;11;30;37;10;0;0;0
23776;1998;12;1;37;10;0;0;0
23776;1998;12;2;37;10;0;0;0
23776;1998;12;3;37;10;0;0;0
23776;1998;12;4;38;10;0;0;0
23776;1998;12;5;38;10;0;0;0
23776;1998;12;6;38;10;0;0;0
23776;1998;12;7;44;10;0;0;0
23776;1998;12;8;44;10;0;0;0
